cote_carnet,Nom_image,Piece,titre_carnet,annees,Intitule,Lieu_Precis,coordonnées géographiques,Support,Dimensions_largeur_hauteur),Precision_vue
93AJ/316/13,,Carnet n°20,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne et Lyonnais",1853,Rodez,,"44.35,2.5741666666667",,,
93AJ/316/13,FRAN126_0612_L.jpg,Carnet n°20,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne et Lyonnais",1853,Rodez,,"44.35,2.5741666666667",Papier,"19,5 x 15 cm",fol. 42v-43r
93AJ/316/13,FRAN126_0613_L.jpg,Carnet n°20,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne et Lyonnais",1853,Rodez,,"44.35,2.5741666666667",Papier,"19,5 x 15 cm",fol. 43v-44r
93AJ/316/13,FRAN126_0614_L.jpg,Carnet n°20,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne et Lyonnais",1853,Rodez,,"44.35,2.5741666666667",Papier,"19,5 x 15 cm",fol. 44v-45r
93AJ/316/13,FRAN126_0615_L.jpg,Carnet n°20,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne et Lyonnais",1853,Saint-Amand-en-Puisaye,,"47.528888888889,3.0744444444444",Papier,"19,5 x 15 cm",fol. 45v-46r
93AJ/316/13,FRAN126_0617_L.jpg,Carnet n°20,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne et Lyonnais",1853,Le Puy-en-Velay,,"45.043333333333,3.885",Papier,"19,5 x 15 cm",fol. 47v-48r
93AJ/316/13,FRAN126_0618_L.jpg,Carnet n°20,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne et Lyonnais",1853,Le Puy-en-Velay,,"45.043333333333,3.885",Papier,"19,5 x 15 cm",fol. 48v-49r
93AJ/316/13,FRAN126_0619_L.jpg,Carnet n°20,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne et Lyonnais",1853,Le Puy-en-Velay,,"45.043333333333,3.885",Papier,"19,5 x 15 cm",fol. 49v-50r
93AJ/316/13,FRAN126_0620_L.jpg,Carnet n°20,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne et Lyonnais",1853,Le Puy-en-Velay,,"45.043333333333,3.885",Papier,"19,5 x 15 cm",fol. 50v-51r
93AJ/316/13,FRAN126_0621_L.jpg,Carnet n°20,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne et Lyonnais",1853,Le Puy-en-Velay,,"45.043333333333,3.885",Papier,"19,5 x 15 cm",fol. 51v-52r
93AJ/316/13,FRAN126_0622_L.jpg,Carnet n°20,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne et Lyonnais",1853,Polignac,,"45.284444444444,-0.30916666666667",Papier,"19,5 x 15 cm",fol. 52v-53r
93AJ/316/13,FRAN126_0623_L.jpg,Carnet n°20,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne et Lyonnais",1853,Polignac,,"45.284444444444,-0.30916666666667",Papier,"19,5 x 15 cm",fol. 53v-54r
93AJ/316/13,FRAN126_0624_L.jpg,Carnet n°20,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne et Lyonnais",1853,Polignac,,"45.284444444444,-0.30916666666667",Papier,"19,5 x 15 cm",fol. 54v-55r
93AJ/316/13,FRAN126_0625_L.jpg,Carnet n°20,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne et Lyonnais",1853,Brioude,,"45.294166666667,3.3841666666667",Papier,"19,5 x 15 cm",fol. 55v-56r
93AJ/316/13,FRAN126_0626_L.jpg,Carnet n°20,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne et Lyonnais",1853,Brioude,,"45.294166666667,3.3841666666667",Papier,"19,5 x 15 cm",fol. 56v-57r
93AJ/316/13,FRAN126_0627_L.jpg,Carnet n°20,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne et Lyonnais",1853,Brioude,,"45.294166666667,3.3841666666667",Papier,"19,5 x 15 cm",fol. 57v-58r
93AJ/316/13,FRAN126_0628_L.jpg,Carnet n°20,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne et Lyonnais",1853,Brioude,,"45.294166666667,3.3841666666667",Papier,"19,5 x 15 cm",fol. 58v-59r
93AJ/316/13,FRAN126_0629_L.jpg,Carnet n°20,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne et Lyonnais",1853,Brioude,,"45.294166666667,3.3841666666667",Papier,"19,5 x 15 cm",fol. 59v-60r
93AJ/316/13,FRAN126_0630_L.jpg,Carnet n°20,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne et Lyonnais",1853,Ainay-le-Vieil,,"46.666944444444,2.5519444444444",Papier,"19,5 x 15 cm",fol. 60v-61r
93AJ/316/13,FRAN126_0631_L.jpg,Carnet n°20,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne et Lyonnais",1853,Ainay-le-Vieil,,"46.666944444444,2.5519444444444",Papier,"19,5 x 15 cm",fol. 61v-62r
93AJ/316/13,FRAN126_0632_L.jpg,Carnet n°20,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne et Lyonnais",1853,Ainay-le-Vieil,,"46.666944444444,2.5519444444444",Papier,"19,5 x 15 cm",fol. 62v-63r
93AJ/316/13,,Carnet n°20,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne et Lyonnais",1853,Lyon,,"45.758888888889,4.8413888888889",,,
93AJ/316/13,FRAN126_0633_L.jpg,Carnet n°20,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne et Lyonnais",1853,Lyon,,"45.758888888889,4.8413888888889",Papier,"19,5 x 15 cm",fol. 63v-64r
93AJ/316/14,FRAN126_0647_L.jpg,Carnet n°21,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne, Lyonnais, Dauphiné et Comtat Venaissin",1853,Condac,,"46.024166666667,0.2275",Papier,36 x 11 cm,fol. 2v-3r
93AJ/316/14,FRAN126_0648_L.jpg,Carnet n°21,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne, Lyonnais, Dauphiné et Comtat Venaissin",1853,Arcachon,,"44.658611111111,-1.1688888888889",Papier,36 x 11 cm,fol. 3v-4r
93AJ/316/14,FRAN126_0649_L.jpg,Carnet n°21,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne, Lyonnais, Dauphiné et Comtat Venaissin",1853,Biarritz,,"43.480555555556,-1.5572222222222",Papier,36 x 11 cm,fol. 4v-5r
93AJ/316/14,FRAN126_0650_L.jpg,Carnet n°21,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne, Lyonnais, Dauphiné et Comtat Venaissin",1853,La Rhune,,"43.309166666667,-1.6355555555556",Papier,36 x 11 cm,fol. 5v-6r
93AJ/316/14,FRAN126_0651_L.jpg,Carnet n°21,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne, Lyonnais, Dauphiné et Comtat Venaissin",1853,Biarritz,,"43.480555555556,-1.5572222222222",Papier,36 x 11 cm,fol. 6v-7r
93AJ/316/14,FRAN126_0652_L.jpg,Carnet n°21,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne, Lyonnais, Dauphiné et Comtat Venaissin",1853,Biarritz,,"43.480555555556,-1.5572222222222",Papier,36 x 11 cm,fol. 7v-8r
93AJ/316/14,FRAN126_0653_L.jpg,Carnet n°21,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne, Lyonnais, Dauphiné et Comtat Venaissin",1853,Biarritz,,"43.480555555556,-1.5572222222222",Papier,36 x 11 cm,fol. 8v-9r
93AJ/316/14,FRAN126_0654_L.jpg,Carnet n°21,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne, Lyonnais, Dauphiné et Comtat Venaissin",1853,Biarritz,,"43.480555555556,-1.5572222222222",Papier,36 x 11 cm,fol. 9v-10r
93AJ/316/14,FRAN126_0655_L.jpg,Carnet n°21,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne, Lyonnais, Dauphiné et Comtat Venaissin",1853,Biarritz,,"43.480555555556,-1.5572222222222",Papier,36 x 11 cm,fol. 10v-11r
93AJ/316/14,FRAN126_0656_L.jpg,Carnet n°21,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne, Lyonnais, Dauphiné et Comtat Venaissin",1853,Saint-Jean-de-Luz,,"43.390277777778,-1.6597222222222",Papier,36 x 11 cm,fol. 11v-12r
93AJ/316/14,FRAN126_0658_L.jpg,Carnet n°21,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne, Lyonnais, Dauphiné et Comtat Venaissin",1853,Biarritz,,"43.480555555556,-1.5572222222222",Papier,36 x 11 cm,fol. 13v-14r
93AJ/316/14,FRAN126_0659_L.jpg,Carnet n°21,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne, Lyonnais, Dauphiné et Comtat Venaissin",1853,collégiale royale de Roncevaux,,"43.0097,-1.32004",Papier,36 x 11 cm,fol. 14v-15r
93AJ/316/14,FRAN126_0660_L.jpg,Carnet n°21,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne, Lyonnais, Dauphiné et Comtat Venaissin",1853,collégiale royale de Roncevaux,,"43.0097,-1.32004",Papier,36 x 11 cm,fol. 15v-16r
93AJ/316/14,FRAN126_0661_L.jpg,Carnet n°21,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne, Lyonnais, Dauphiné et Comtat Venaissin",1853,Saint-Jean-Pied-de-Port,,"43.164166666667,-1.2366666666667",Papier,36 x 11 cm,fol. 16v-17r
93AJ/316/14,FRAN126_0665_L.jpg,Carnet n°21,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne, Lyonnais, Dauphiné et Comtat Venaissin",1853,lac de Gaube,,"42.831138,-0.139732",Papier,36 x 11 cm,fol. 20v-21r
93AJ/316/14,FRAN126_0667_L.jpg,Carnet n°21,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne, Lyonnais, Dauphiné et Comtat Venaissin",1853,Gavarnie,,"42.732222222222,-0.0094444444444444",Papier,36 x 11 cm,fol. 22v-23r
93AJ/316/14,FRAN126_0668_L.jpg,Carnet n°21,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne, Lyonnais, Dauphiné et Comtat Venaissin",1853,Gavarnie,,"42.732222222222,-0.0094444444444444",Papier,36 x 11 cm,fol. 23v-24r
93AJ/316/14,FRAN126_0669_L.jpg,Carnet n°21,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne, Lyonnais, Dauphiné et Comtat Venaissin",1853,Albi,,"43.928055555556,2.1458333333333",Papier,36 x 11 cm,fol. 24v-25r
93AJ/316/14,FRAN126_0671_L.jpg,Carnet n°21,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne, Lyonnais, Dauphiné et Comtat Venaissin",1853,Le Puy-en-Velay,,"45.043333333333,3.885",Papier,36 x 11 cm,fol. 26v-27r
93AJ/316/14,FRAN126_0673_L.jpg,Carnet n°21,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne, Lyonnais, Dauphiné et Comtat Venaissin",1853,Vichy,,"46.126944444444,3.4258333333333",Papier,36 x 11 cm,fol. 28v-29r
93AJ/316/14,FRAN126_0674_L.jpg,Carnet n°21,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne, Lyonnais, Dauphiné et Comtat Venaissin",1853,Vichy,,"46.126944444444,3.4258333333333",Papier,36 x 11 cm,fol. 29v-30r
93AJ/316/14,FRAN126_0675_L.jpg,Carnet n°21,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne, Lyonnais, Dauphiné et Comtat Venaissin",1853,Puy-de-Dôme,,"45.7,3.2166666666667",Papier,36 x 11 cm,fol. 30v-31r
93AJ/316/14,FRAN126_0676_L.jpg,Carnet n°21,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne, Lyonnais, Dauphiné et Comtat Venaissin",1853,Mozzate,,"45.683333333333,8.95",Papier,36 x 11 cm,fol. 31v-32r
93AJ/316/14,FRAN126_0679_L.jpg,Carnet n°21,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne, Lyonnais, Dauphiné et Comtat Venaissin",1853,Lamarche,,"48.068611111111,5.7816666666667",Papier,36 x 11 cm,fol. 34v-35r
93AJ/316/14,,Carnet n°21,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne, Lyonnais, Dauphiné et Comtat Venaissin",1853,La Table,,"45.48,6.1716666666667",,,
93AJ/316/14,FRAN126_0682_L.jpg,Carnet n°21,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne, Lyonnais, Dauphiné et Comtat Venaissin",1853,Les Sept Laux,,"45.2557,5.9931",Papier,36 x 11 cm,fol. 37v-38r
93AJ/316/14,FRAN126_0683_L.jpg,Carnet n°21,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne, Lyonnais, Dauphiné et Comtat Venaissin",1853,massif du Mont-Cenis,,"45.20641667,6.95769444",Papier,36 x 11 cm,fol. 38v-39r
93AJ/316/14,FRAN126_0684_L.jpg,Carnet n°21,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne, Lyonnais, Dauphiné et Comtat Venaissin",1853,château Bayard,,"45.423611111111,6.0188888888889",Papier,36 x 11 cm,fol. 39v-40r
93AJ/316/14,FRAN126_0685_L.jpg,Carnet n°21,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne, Lyonnais, Dauphiné et Comtat Venaissin",1853,Saint-Martial,,"46.051666666667,-0.44805555555556",Papier,36 x 11 cm,fol. 40v-41r
93AJ/316/14,FRAN126_0688_L.jpg,Carnet n°21,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne, Lyonnais, Dauphiné et Comtat Venaissin",1853,Saint-Martin-d'Uriage,,"45.152222222222,5.8391666666667",Papier,36 x 11 cm,fol. 43v-44r
93AJ/316/14,FRAN126_0691_L.jpg,Carnet n°21,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne, Lyonnais, Dauphiné et Comtat Venaissin",1853,Avignon,,"43.948611111111,4.8083333333333",Papier,36 x 11 cm,fol. 46v-47r
93AJ/316/14,FRAN126_0692_L.jpg,Carnet n°21,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne, Lyonnais, Dauphiné et Comtat Venaissin",1853,Vaison-la-Romaine,,"44.240833333333,5.075",Papier,36 x 11 cm,fol. 47v-48r
93AJ/316/14,FRAN126_0693_L.jpg,Carnet n°21,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne, Lyonnais, Dauphiné et Comtat Venaissin",1853,Vaison-la-Romaine,,"44.240833333333,5.075",Papier,36 x 11 cm,fol. 48v-49r
93AJ/316/14,FRAN126_0694_L.jpg,Carnet n°21,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne, Lyonnais, Dauphiné et Comtat Venaissin",1853,Vaison-la-Romaine,,"44.240833333333,5.075",Papier,36 x 11 cm,fol. 49v-50r
93AJ/316/14,FRAN126_0698_L.jpg,Carnet n°21,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne, Lyonnais, Dauphiné et Comtat Venaissin",1853,Gevrey-Chambertin,,"47.226666666667,4.9677777777778",Papier,36 x 11 cm,fol. 66v-67r
93AJ/316/14,FRAN126_0699_L.jpg,Carnet n°21,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne, Lyonnais, Dauphiné et Comtat Venaissin",1853,Gevrey-Chambertin,,"47.226666666667,4.9677777777778",Papier,36 x 11 cm,fol. 67v-68r
93AJ/316/14,FRAN126_0700_L.jpg,Carnet n°21,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne, Lyonnais, Dauphiné et Comtat Venaissin",1853,Le Puy-en-Velay,,"45.043333333333,3.885",Papier,36 x 11 cm,fol. 68v-69r
93AJ/316/14,FRAN126_0702_L.jpg,Carnet n°21,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne, Lyonnais, Dauphiné et Comtat Venaissin",1853,Le Puy-en-Velay,,"45.043333333333,3.885",Papier,36 x 11 cm,fol. 70v-71r
93AJ/316/14,FRAN126_0703_L.jpg,Carnet n°21,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne, Lyonnais, Dauphiné et Comtat Venaissin",1853,Toulouse,,"43.604444444444,1.4438888888889",Papier,36 x 11 cm,fol. 71v-72r
93AJ/316/14,FRAN126_0704_L.jpg,Carnet n°21,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne, Lyonnais, Dauphiné et Comtat Venaissin",1853,Civray,,"46.148055555556,0.29527777777778",Papier,36 x 11 cm,fol. 72v-73r
93AJ/316/14,FRAN126_0705_L.jpg,Carnet n°21,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne, Lyonnais, Dauphiné et Comtat Venaissin",1853,Civray,,"46.148055555556,0.29527777777778",Papier,36 x 11 cm,fol. 73v-74r
93AJ/316/14,FRAN126_0708_L.jpg,Carnet n°21,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne, Lyonnais, Dauphiné et Comtat Venaissin",1853,Avignon,,"43.948611111111,4.8083333333333",Papier,36 x 11 cm,fol. 76v-contre-plat inf.
93AJ/316/15,FRAN126_0712_L.jpg,Carnet n°22,"Voyage en Auvergne, Bourgogne et Berry",1854,Cusset,,"46.134444444444,3.4563888888889",Papier,"18 x 14,5 cm",fol. 1v-2r
93AJ/316/15,FRAN126_0713_L.jpg,Carnet n°22,"Voyage en Auvergne, Bourgogne et Berry",1854,Cusset,,"46.134444444444,3.4563888888889",Papier,"18 x 14,5 cm",fol. 2v-3r
93AJ/316/15,,Carnet n°22,"Voyage en Auvergne, Bourgogne et Berry",1854,Saint-Germain-des-Fossés,,"46.206944444444,3.4336111111111",,,
93AJ/316/15,FRAN126_0714_L.jpg,Carnet n°22,"Voyage en Auvergne, Bourgogne et Berry",1854,Saint-Germain-des-Fossés,,"46.206944444444,3.4336111111111",Papier,"18 x 14,5 cm",fol. 3v-4r
93AJ/316/15,FRAN126_0715_L.jpg,Carnet n°22,"Voyage en Auvergne, Bourgogne et Berry",1854,Saint-Germain-des-Fossés,,"46.206944444444,3.4336111111111",Papier,"18 x 14,5 cm",fol. 4v-5r
93AJ/316/15,FRAN126_0716_L.jpg,Carnet n°22,"Voyage en Auvergne, Bourgogne et Berry",1854,Saint-Germain-des-Fossés,,"46.206944444444,3.4336111111111",Papier,"18 x 14,5 cm",fol. 5v-6r
93AJ/316/15,,Carnet n°22,"Voyage en Auvergne, Bourgogne et Berry",1854,Hauterive,,"47.925555555556,3.5991666666667",,,
93AJ/316/15,FRAN126_0717_L.jpg,Carnet n°22,"Voyage en Auvergne, Bourgogne et Berry",1854,Hauterive,,"47.925555555556,3.5991666666667",Papier,"18 x 14,5 cm",fol. 6v-7r
93AJ/316/15,,Carnet n°22,"Voyage en Auvergne, Bourgogne et Berry",1854,Thiers,,"45.856388888889,3.5475",,,
93AJ/316/15,FRAN126_0718_L.jpg,Carnet n°22,"Voyage en Auvergne, Bourgogne et Berry",1854,Thiers,,"45.856388888889,3.5475",Papier,"18 x 14,5 cm",fol. 7v-8r
93AJ/316/15,FRAN126_0719_L.jpg,Carnet n°22,"Voyage en Auvergne, Bourgogne et Berry",1854,Thiers,,"45.856388888889,3.5475",Papier,"18 x 14,5 cm",fol. 8v-9r
93AJ/316/15,FRAN126_0720_L.jpg,Carnet n°22,"Voyage en Auvergne, Bourgogne et Berry",1854,Thiers,,"45.856388888889,3.5475",Papier,"18 x 14,5 cm",fol. 9v-10r
93AJ/316/15,FRAN126_0721_L.jpg,Carnet n°22,"Voyage en Auvergne, Bourgogne et Berry",1854,Thiers,,"45.856388888889,3.5475",Papier,"18 x 14,5 cm",fol. 10v-11r
93AJ/316/15,FRAN126_0722_L.jpg,Carnet n°22,"Voyage en Auvergne, Bourgogne et Berry",1854,Thiers,,"45.856388888889,3.5475",Papier,"18 x 14,5 cm",fol. 11v-12r
93AJ/316/15,FRAN126_0723_L.jpg,Carnet n°22,"Voyage en Auvergne, Bourgogne et Berry",1854,Thiers,,"45.856388888889,3.5475",Papier,"18 x 14,5 cm",fol. 12v-13r
93AJ/316/15,FRAN126_0724_L.jpg,Carnet n°22,"Voyage en Auvergne, Bourgogne et Berry",1854,Thiers,,"45.856388888889,3.5475",Papier,"18 x 14,5 cm",fol. 13v-14r
93AJ/316/15,FRAN126_0725_L.jpg,Carnet n°22,"Voyage en Auvergne, Bourgogne et Berry",1854,Thiers,,"45.856388888889,3.5475",Papier,"18 x 14,5 cm",fol. 14v-15r
93AJ/316/15,,Carnet n°22,"Voyage en Auvergne, Bourgogne et Berry",1854,Clermont-Ferrand,,"45.779722222222,3.0869444444444",,,
93AJ/316/15,FRAN126_0726_L.jpg,Carnet n°22,"Voyage en Auvergne, Bourgogne et Berry",1854,Clermont-Ferrand,,"45.779722222222,3.0869444444444",Papier,"18 x 14,5 cm",fol. 15v-16r
93AJ/316/15,FRAN126_0727_L.jpg,Carnet n°22,"Voyage en Auvergne, Bourgogne et Berry",1854,Clermont-Ferrand,,"45.779722222222,3.0869444444444",Papier,"18 x 14,5 cm",fol. 16v-17r
93AJ/316/15,FRAN126_0728_L.jpg,Carnet n°22,"Voyage en Auvergne, Bourgogne et Berry",1854,Clermont-Ferrand,,"45.779722222222,3.0869444444444",Papier,"18 x 14,5 cm",fol. 17v-18r
93AJ/316/15,FRAN126_0729_L.jpg,Carnet n°22,"Voyage en Auvergne, Bourgogne et Berry",1854,Clermont-Ferrand,,"45.779722222222,3.0869444444444",Papier,"18 x 14,5 cm",fol. 18v-19r
93AJ/316/15,FRAN126_0730_L.jpg,Carnet n°22,"Voyage en Auvergne, Bourgogne et Berry",1854,Clermont-Ferrand,,"45.779722222222,3.0869444444444",Papier,"18 x 14,5 cm",fol. 19v-20r
93AJ/316/15,FRAN126_0731_L.jpg,Carnet n°22,"Voyage en Auvergne, Bourgogne et Berry",1854,Clermont-Ferrand,,"45.779722222222,3.0869444444444",Papier,"18 x 14,5 cm",fol. 20v-21r
93AJ/316/15,FRAN126_0732_L.jpg,Carnet n°22,"Voyage en Auvergne, Bourgogne et Berry",1854,Riom,,"45.893611111111,3.1125",Papier,"18 x 14,5 cm",fol. 21v-22r
93AJ/316/15,FRAN126_0733_L.jpg,Carnet n°22,"Voyage en Auvergne, Bourgogne et Berry",1854,Riom,,"45.893611111111,3.1125",Papier,"18 x 14,5 cm",fol. 22v-23r
93AJ/316/15,FRAN126_0734_L.jpg,Carnet n°22,"Voyage en Auvergne, Bourgogne et Berry",1854,Riom,,"45.893611111111,3.1125",Papier,"18 x 14,5 cm",fol. 23v-24r
93AJ/316/15,FRAN126_0735_L.jpg,Carnet n°22,"Voyage en Auvergne, Bourgogne et Berry",1854,Mozzate,,"45.683333333333,8.95",Papier,"18 x 14,5 cm",fol. 24v-25r
93AJ/316/15,FRAN126_0736_L.jpg,Carnet n°22,"Voyage en Auvergne, Bourgogne et Berry",1854,Mozzate,,"45.683333333333,8.95",Papier,"18 x 14,5 cm",fol. 25v-26r
93AJ/316/15,FRAN126_0737_L.jpg,Carnet n°22,"Voyage en Auvergne, Bourgogne et Berry",1854,Chamalières,,"45.773611111111,3.0669444444444",Papier,"18 x 14,5 cm",fol. 26v-27r
93AJ/316/15,FRAN126_0738_L.jpg,Carnet n°22,"Voyage en Auvergne, Bourgogne et Berry",1854,Chamalières,,"45.773611111111,3.0669444444444",Papier,"18 x 14,5 cm",fol. 27v-28r
93AJ/316/15,FRAN126_0739_L.jpg,Carnet n°22,"Voyage en Auvergne, Bourgogne et Berry",1854,Chamalières,,"45.773611111111,3.0669444444444",Papier,"18 x 14,5 cm",fol. 28v-29r
