Cote,Piece,annees,cote_carnet,titre_carnet,Intitule,coordonnées géographiques,Lieu_Precis,Support,Dimensions_largeur_hauteur),Precision_vue,Observations,Nom_image,Localite_Ademec,Lieu visité
93AJ/316,Carnet n°20,1853,93AJ/316/13,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne et Lyonnais",Toulouse,"43.604444444444,1.4438888888889",,,,,,,,
93AJ/316,Carnet n°20,1853,93AJ/316/13,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne et Lyonnais",Toulouse,"43.604444444444,1.4438888888889",,Papier,"19,5 x 15 cm",fol. 37v-38r,,FRAN126_0607_L.jpg,Toulouse,
93AJ/316,Carnet n°20,1853,93AJ/316/13,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne et Lyonnais",Toulouse,"43.604444444444,1.4438888888889",,Papier,"19,5 x 15 cm",fol. 38v-39r,,FRAN126_0608_L.jpg,Toulouse,
93AJ/316,Carnet n°20,1853,93AJ/316/13,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne et Lyonnais",Albi,"43.928055555556,2.1458333333333",,,,,,,,
93AJ/316,Carnet n°20,1853,93AJ/316/13,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne et Lyonnais",Albi,"43.928055555556,2.1458333333333",,Papier,"19,5 x 15 cm",fol. 39v-40r,,FRAN126_0609_L.jpg,Albi,
93AJ/316,Carnet n°20,1853,93AJ/316/13,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne et Lyonnais",Albi,"43.928055555556,2.1458333333333",,Papier,"19,5 x 15 cm",fol. 40v-41r,,FRAN126_0610_L.jpg,Albi,
93AJ/316,Carnet n°20,1853,93AJ/316/13,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne et Lyonnais",Albi,"43.928055555556,2.1458333333333",,Papier,"19,5 x 15 cm",fol. 41v-42r,,FRAN126_0611_L.jpg,Albi,
93AJ/316,Carnet n°20,1853,93AJ/316/13,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne et Lyonnais",Rodez,"44.35,2.5741666666667",,,,,,,,
93AJ/316,Carnet n°20,1853,93AJ/316/13,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne et Lyonnais",Rodez,"44.35,2.5741666666667",,Papier,"19,5 x 15 cm",fol. 42v-43r,,FRAN126_0612_L.jpg,Rodez,
93AJ/316,Carnet n°20,1853,93AJ/316/13,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne et Lyonnais",Rodez,"44.35,2.5741666666667",,Papier,"19,5 x 15 cm",fol. 43v-44r,,FRAN126_0613_L.jpg,Rodez,
93AJ/316,Carnet n°20,1853,93AJ/316/13,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne et Lyonnais",Rodez,"44.35,2.5741666666667",,Papier,"19,5 x 15 cm",fol. 44v-45r,,FRAN126_0614_L.jpg,Rodez,
93AJ/316,Carnet n°20,1853,93AJ/316/13,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne et Lyonnais",Saint-Amand,"47.528888888889,3.0744444444444",,Papier,"19,5 x 15 cm",fol. 45v-46r,,FRAN126_0615_L.jpg,Saint-Amand-en-Puisaye,
93AJ/316,Carnet n°20,1853,93AJ/316/13,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne et Lyonnais",Le Puy,"45.043333333333,3.885",,Papier,"19,5 x 15 cm",fol. 47v-48r,,FRAN126_0617_L.jpg,Le Puy-en-Velay,
93AJ/316,Carnet n°20,1853,93AJ/316/13,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne et Lyonnais",Le Puy,"45.043333333333,3.885",,Papier,"19,5 x 15 cm",fol. 48v-49r,,FRAN126_0618_L.jpg,Le Puy-en-Velay,
93AJ/316,Carnet n°20,1853,93AJ/316/13,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne et Lyonnais",Le Puy,"45.043333333333,3.885",,Papier,"19,5 x 15 cm",fol. 49v-50r,,FRAN126_0619_L.jpg,Le Puy-en-Velay,
93AJ/316,Carnet n°20,1853,93AJ/316/13,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne et Lyonnais",Le Puy,"45.043333333333,3.885",,Papier,"19,5 x 15 cm",fol. 50v-51r,,FRAN126_0620_L.jpg,Le Puy-en-Velay,
93AJ/316,Carnet n°20,1853,93AJ/316/13,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne et Lyonnais",Le Puy,"45.043333333333,3.885",,Papier,"19,5 x 15 cm",fol. 51v-52r,,FRAN126_0621_L.jpg,Le Puy-en-Velay,
93AJ/316,Carnet n°20,1853,93AJ/316/13,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne et Lyonnais",Polignac,"45.284444444444,-0.30916666666667",,Papier,"19,5 x 15 cm",fol. 52v-53r,,FRAN126_0622_L.jpg,Polignac,
93AJ/316,Carnet n°20,1853,93AJ/316/13,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne et Lyonnais",Polignac,"45.284444444444,-0.30916666666667",,Papier,"19,5 x 15 cm",fol. 53v-54r,,FRAN126_0623_L.jpg,Polignac,
93AJ/316,Carnet n°20,1853,93AJ/316/13,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne et Lyonnais",Polignac,"45.284444444444,-0.30916666666667",,Papier,"19,5 x 15 cm",fol. 54v-55r,,FRAN126_0624_L.jpg,Polignac,
93AJ/316,Carnet n°20,1853,93AJ/316/13,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne et Lyonnais",Brioude,"45.294166666667,3.3841666666667",,Papier,"19,5 x 15 cm",fol. 55v-56r,,FRAN126_0625_L.jpg,Brioude,
93AJ/316,Carnet n°20,1853,93AJ/316/13,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne et Lyonnais",Brioude,"45.294166666667,3.3841666666667",,Papier,"19,5 x 15 cm",fol. 56v-57r,,FRAN126_0626_L.jpg,Brioude,
93AJ/316,Carnet n°20,1853,93AJ/316/13,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne et Lyonnais",Brioude,"45.294166666667,3.3841666666667",,Papier,"19,5 x 15 cm",fol. 57v-58r,,FRAN126_0627_L.jpg,Brioude,
93AJ/316,Carnet n°20,1853,93AJ/316/13,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne et Lyonnais",Brioude,"45.294166666667,3.3841666666667",,Papier,"19,5 x 15 cm",fol. 58v-59r,,FRAN126_0628_L.jpg,Brioude,
93AJ/316,Carnet n°20,1853,93AJ/316/13,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne et Lyonnais",Brioude,"45.294166666667,3.3841666666667",,Papier,"19,5 x 15 cm",fol. 59v-60r,,FRAN126_0629_L.jpg,Brioude,
93AJ/316,Carnet n°20,1853,93AJ/316/13,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne et Lyonnais",Ainay-le-Vieil,"46.666944444444,2.5519444444444",,Papier,"19,5 x 15 cm",fol. 60v-61r,,FRAN126_0630_L.jpg,,
93AJ/316,Carnet n°20,1853,93AJ/316/13,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne et Lyonnais",Ainay-le-Vieil,"46.666944444444,2.5519444444444",,Papier,"19,5 x 15 cm",fol. 61v-62r,,FRAN126_0631_L.jpg,,
93AJ/316,Carnet n°20,1853,93AJ/316/13,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne et Lyonnais",Ainay-le-Vieil,"46.666944444444,2.5519444444444",,Papier,"19,5 x 15 cm",fol. 62v-63r,,FRAN126_0632_L.jpg,,
93AJ/316,Carnet n°20,1853,93AJ/316/13,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne et Lyonnais",Lyon,"45.758888888889,4.8413888888889",,,,,,,,
93AJ/316,Carnet n°20,1853,93AJ/316/13,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne et Lyonnais",Lyon,"45.758888888889,4.8413888888889",,Papier,"19,5 x 15 cm",fol. 63v-64r,,FRAN126_0633_L.jpg,Lyon,
93AJ/316,Carnet n°21,1853,93AJ/316/14,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne, Lyonnais, Dauphiné et Comtat Venaissin",Condac,"46.024166666667,0.2275",,Papier,36 x 11 cm,fol. 2v-3r,,FRAN126_0647_L.jpg,Condac,
93AJ/316,Carnet n°21,1853,93AJ/316/14,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne, Lyonnais, Dauphiné et Comtat Venaissin",Arcachon,"44.658611111111,-1.1688888888889",,Papier,36 x 11 cm,fol. 3v-4r,,FRAN126_0648_L.jpg,Arcachon,
93AJ/316,Carnet n°21,1853,93AJ/316/14,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne, Lyonnais, Dauphiné et Comtat Venaissin",Biarritz,"43.480555555556,-1.5572222222222",,Papier,36 x 11 cm,fol. 4v-5r,,FRAN126_0649_L.jpg,Biarritz,
93AJ/316,Carnet n°21,1853,93AJ/316/14,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne, Lyonnais, Dauphiné et Comtat Venaissin",La Rhune,"43.309166666667,-1.6355555555556",,Papier,36 x 11 cm,fol. 5v-6r,,FRAN126_0650_L.jpg,,
93AJ/316,Carnet n°21,1853,93AJ/316/14,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne, Lyonnais, Dauphiné et Comtat Venaissin",Biarritz,"43.480555555556,-1.5572222222222",,Papier,36 x 11 cm,fol. 6v-7r,,FRAN126_0651_L.jpg,Biarritz,
93AJ/316,Carnet n°21,1853,93AJ/316/14,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne, Lyonnais, Dauphiné et Comtat Venaissin",Biarritz,"43.480555555556,-1.5572222222222",,Papier,36 x 11 cm,fol. 7v-8r,,FRAN126_0652_L.jpg,Biarritz,
93AJ/316,Carnet n°21,1853,93AJ/316/14,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne, Lyonnais, Dauphiné et Comtat Venaissin",Biarritz,"43.480555555556,-1.5572222222222",,Papier,36 x 11 cm,fol. 8v-9r,,FRAN126_0653_L.jpg,Biarritz,
93AJ/316,Carnet n°21,1853,93AJ/316/14,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne, Lyonnais, Dauphiné et Comtat Venaissin",Biarritz,"43.480555555556,-1.5572222222222",,Papier,36 x 11 cm,fol. 9v-10r,,FRAN126_0654_L.jpg,Biarritz,
93AJ/316,Carnet n°21,1853,93AJ/316/14,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne, Lyonnais, Dauphiné et Comtat Venaissin",Biarritz,"43.480555555556,-1.5572222222222",,Papier,36 x 11 cm,fol. 10v-11r,,FRAN126_0655_L.jpg,Biarritz,
93AJ/316,Carnet n°21,1853,93AJ/316/14,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne, Lyonnais, Dauphiné et Comtat Venaissin",Saint-Jean-de-Luz,"43.390277777778,-1.6597222222222",,Papier,36 x 11 cm,fol. 11v-12r,,FRAN126_0656_L.jpg,Saint-Jean-de-Luz,
93AJ/316,Carnet n°21,1853,93AJ/316/14,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne, Lyonnais, Dauphiné et Comtat Venaissin",Biarritz,"43.480555555556,-1.5572222222222",,Papier,36 x 11 cm,fol. 13v-14r,,FRAN126_0658_L.jpg,Biarritz,
93AJ/316,Carnet n°21,1853,93AJ/316/14,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne, Lyonnais, Dauphiné et Comtat Venaissin",collégiale royale de Roncevaux,"43.0097,-1.32004",,Papier,36 x 11 cm,fol. 14v-15r,,FRAN126_0659_L.jpg,,
93AJ/316,Carnet n°21,1853,93AJ/316/14,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne, Lyonnais, Dauphiné et Comtat Venaissin",collégiale royale de Roncevaux,"43.0097,-1.32004",,Papier,36 x 11 cm,fol. 15v-16r,,FRAN126_0660_L.jpg,,
93AJ/316,Carnet n°21,1853,93AJ/316/14,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne, Lyonnais, Dauphiné et Comtat Venaissin",Saint-Jean-Pied-de-Port,"43.164166666667,-1.2366666666667",,Papier,36 x 11 cm,fol. 16v-17r,,FRAN126_0661_L.jpg,Saint-Jean-Pied-de-Port,
93AJ/316,Carnet n°21,1853,93AJ/316/14,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne, Lyonnais, Dauphiné et Comtat Venaissin",lac de Gaube,"42.831138,-0.139732",,Papier,36 x 11 cm,fol. 20v-21r,,FRAN126_0665_L.jpg,,
93AJ/316,Carnet n°21,1853,93AJ/316/14,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne, Lyonnais, Dauphiné et Comtat Venaissin",Gavarnie,"42.732222222222,-0.0094444444444444",,Papier,36 x 11 cm,fol. 22v-23r,,FRAN126_0667_L.jpg,Gavarnie,
93AJ/316,Carnet n°21,1853,93AJ/316/14,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne, Lyonnais, Dauphiné et Comtat Venaissin",Gavarnie,"42.732222222222,-0.0094444444444444",,Papier,36 x 11 cm,fol. 23v-24r,,FRAN126_0668_L.jpg,Gavarnie,
93AJ/316,Carnet n°21,1853,93AJ/316/14,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne, Lyonnais, Dauphiné et Comtat Venaissin",Albi,"43.928055555556,2.1458333333333",,Papier,36 x 11 cm,fol. 24v-25r,,FRAN126_0669_L.jpg,Albi,
93AJ/316,Carnet n°21,1853,93AJ/316/14,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne, Lyonnais, Dauphiné et Comtat Venaissin",Le Puy,"45.043333333333,3.885",,Papier,36 x 11 cm,fol. 26v-27r,,FRAN126_0671_L.jpg,Le Puy-en-Velay,
93AJ/316,Carnet n°21,1853,93AJ/316/14,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne, Lyonnais, Dauphiné et Comtat Venaissin",Vichy,"46.126944444444,3.4258333333333",,Papier,36 x 11 cm,fol. 28v-29r,,FRAN126_0673_L.jpg,,
93AJ/316,Carnet n°21,1853,93AJ/316/14,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne, Lyonnais, Dauphiné et Comtat Venaissin",Vichy,"46.126944444444,3.4258333333333",,Papier,36 x 11 cm,fol. 29v-30r,,FRAN126_0674_L.jpg,,
93AJ/316,Carnet n°21,1853,93AJ/316/14,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne, Lyonnais, Dauphiné et Comtat Venaissin",Puy-de-Dôme,"45.7,3.2166666666667",,Papier,36 x 11 cm,fol. 30v-31r,,FRAN126_0675_L.jpg,,
93AJ/316,Carnet n°21,1853,93AJ/316/14,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne, Lyonnais, Dauphiné et Comtat Venaissin",Mozzate,"45.683333333333,8.95",,Papier,36 x 11 cm,fol. 31v-32r,,FRAN126_0676_L.jpg,,
93AJ/316,Carnet n°21,1853,93AJ/316/14,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne, Lyonnais, Dauphiné et Comtat Venaissin",Lamarche,"48.068611111111,5.7816666666667",,Papier,36 x 11 cm,fol. 34v-35r,,FRAN126_0679_L.jpg,Lamarche,
93AJ/316,Carnet n°21,1853,93AJ/316/14,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne, Lyonnais, Dauphiné et Comtat Venaissin",La Table,"45.48,6.1716666666667",,,,,,,,
93AJ/316,Carnet n°21,1853,93AJ/316/14,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne, Lyonnais, Dauphiné et Comtat Venaissin",Les Sept Laux,"45.2557,5.9931",,Papier,36 x 11 cm,fol. 37v-38r,,FRAN126_0682_L.jpg,,
93AJ/316,Carnet n°21,1853,93AJ/316/14,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne, Lyonnais, Dauphiné et Comtat Venaissin",massif du Mont-Cenis,"45.20641667,6.95769444",,Papier,36 x 11 cm,fol. 38v-39r,,FRAN126_0683_L.jpg,,
93AJ/316,Carnet n°21,1853,93AJ/316/14,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne, Lyonnais, Dauphiné et Comtat Venaissin",château Bayard,"45.423611111111,6.0188888888889",,Papier,36 x 11 cm,fol. 39v-40r,,FRAN126_0684_L.jpg,,
93AJ/316,Carnet n°21,1853,93AJ/316/14,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne, Lyonnais, Dauphiné et Comtat Venaissin",Saint-Martial,"46.051666666667,-0.44805555555556",,Papier,36 x 11 cm,fol. 40v-41r,,FRAN126_0685_L.jpg,,
93AJ/316,Carnet n°21,1853,93AJ/316/14,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne, Lyonnais, Dauphiné et Comtat Venaissin",Saint-Martin-d'Uriage,"45.152222222222,5.8391666666667",,Papier,36 x 11 cm,fol. 43v-44r,,FRAN126_0688_L.jpg,,
93AJ/316,Carnet n°21,1853,93AJ/316/14,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne, Lyonnais, Dauphiné et Comtat Venaissin","Avignon, Musée.","43.948611111111,4.8083333333333",,Papier,36 x 11 cm,fol. 46v-47r,,FRAN126_0691_L.jpg,,
93AJ/316,Carnet n°21,1853,93AJ/316/14,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne, Lyonnais, Dauphiné et Comtat Venaissin",Vaison-la-Romaine,"44.240833333333,5.075",,Papier,36 x 11 cm,fol. 47v-48r,,FRAN126_0692_L.jpg,,
93AJ/316,Carnet n°21,1853,93AJ/316/14,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne, Lyonnais, Dauphiné et Comtat Venaissin",Vaison-la-Romaine,"44.240833333333,5.075",,Papier,36 x 11 cm,fol. 48v-49r,,FRAN126_0693_L.jpg,,
93AJ/316,Carnet n°21,1853,93AJ/316/14,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne, Lyonnais, Dauphiné et Comtat Venaissin",Vaison-la-Romaine,"44.240833333333,5.075",,Papier,36 x 11 cm,fol. 49v-50r,,FRAN126_0694_L.jpg,,
93AJ/316,Carnet n°21,1853,93AJ/316/14,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne, Lyonnais, Dauphiné et Comtat Venaissin",Gevrey-Chambertin,"47.226666666667,4.9677777777778",,Papier,36 x 11 cm,fol. 66v-67r,,FRAN126_0698_L.jpg,Gevrey-Chambertin,
93AJ/316,Carnet n°21,1853,93AJ/316/14,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne, Lyonnais, Dauphiné et Comtat Venaissin",Gevrey-Chambertin,"47.226666666667,4.9677777777778",,Papier,36 x 11 cm,fol. 67v-68r,,FRAN126_0699_L.jpg,Gevrey-Chambertin,
93AJ/316,Carnet n°21,1853,93AJ/316/14,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne, Lyonnais, Dauphiné et Comtat Venaissin",Le Puy,"45.043333333333,3.885",,Papier,36 x 11 cm,fol. 68v-69r,,FRAN126_0700_L.jpg,Le Puy-en-Velay,
93AJ/316,Carnet n°21,1853,93AJ/316/14,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne, Lyonnais, Dauphiné et Comtat Venaissin",Le Puy,"45.043333333333,3.885",,Papier,36 x 11 cm,fol. 70v-71r,,FRAN126_0702_L.jpg,Le Puy-en-Velay,
93AJ/316,Carnet n°21,1853,93AJ/316/14,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne, Lyonnais, Dauphiné et Comtat Venaissin",Toulouse,"43.604444444444,1.4438888888889",,Papier,36 x 11 cm,fol. 71v-72r,,FRAN126_0703_L.jpg,Toulouse,
93AJ/316,Carnet n°21,1853,93AJ/316/14,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne, Lyonnais, Dauphiné et Comtat Venaissin",Civray,"46.148055555556,0.29527777777778",,Papier,36 x 11 cm,fol. 72v-73r,,FRAN126_0704_L.jpg,Civray,
93AJ/316,Carnet n°21,1853,93AJ/316/14,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne, Lyonnais, Dauphiné et Comtat Venaissin",Civray,"46.148055555556,0.29527777777778",,Papier,36 x 11 cm,fol. 73v-74r,,FRAN126_0705_L.jpg,Civray,
93AJ/316,Carnet n°21,1853,93AJ/316/14,"Voyage en Angoumois, Guyenne, Pays basque, Béarn, Bigorre, Comminges, Languedoc, Rouergue, Auvergne, Lyonnais, Dauphiné et Comtat Venaissin",Avignon,"43.948611111111,4.8083333333333",,Papier,36 x 11 cm,fol. 76v-contre-plat inf.,,FRAN126_0708_L.jpg,Avignon,
93AJ/316,Carnet n°22,1854,93AJ/316/15,"Voyage en Auvergne, Bourgogne et Berry",Cusset,"46.134444444444,3.4563888888889",,Papier,"18 x 14,5 cm",fol. 1v-2r,,FRAN126_0712_L.jpg,Cusset,Eglise Notre Dame
93AJ/316,Carnet n°22,1854,93AJ/316/15,"Voyage en Auvergne, Bourgogne et Berry",Cusset,"46.134444444444,3.4563888888889",,Papier,"18 x 14,5 cm",fol. 2v-3r,,FRAN126_0713_L.jpg,Cusset,Eglise
93AJ/316,Carnet n°22,1854,93AJ/316/15,"Voyage en Auvergne, Bourgogne et Berry",Saint-Germain-des-Fossés,"46.206944444444,3.4336111111111",,,,,,,,
93AJ/316,Carnet n°22,1854,93AJ/316/15,"Voyage en Auvergne, Bourgogne et Berry",Saint-Germain-des-Fossés.,"46.206944444444,3.4336111111111",,Papier,"18 x 14,5 cm",fol. 3v-4r,,FRAN126_0714_L.jpg,Saint-Germain-des-Fossés,
93AJ/316,Carnet n°22,1854,93AJ/316/15,"Voyage en Auvergne, Bourgogne et Berry",Saint-Germain-des-Fossés.,"46.206944444444,3.4336111111111",,Papier,"18 x 14,5 cm",fol. 4v-5r,,FRAN126_0715_L.jpg,Saint-Germain-des-Fossés,
93AJ/316,Carnet n°22,1854,93AJ/316/15,"Voyage en Auvergne, Bourgogne et Berry",Saint-Germain-des-Fossés.,"46.206944444444,3.4336111111111",,Papier,"18 x 14,5 cm",fol. 5v-6r,,FRAN126_0716_L.jpg,Saint-Germain-des-Fossés,Chapelle
93AJ/316,Carnet n°22,1854,93AJ/316/15,"Voyage en Auvergne, Bourgogne et Berry",Hauterive,"47.925555555556,3.5991666666667",,,,,,,,
93AJ/316,Carnet n°22,1854,93AJ/316/15,"Voyage en Auvergne, Bourgogne et Berry",Hauterive.,"47.925555555556,3.5991666666667",,Papier,"18 x 14,5 cm",fol. 6v-7r,,FRAN126_0717_L.jpg,Hauterive,
93AJ/316,Carnet n°22,1854,93AJ/316/15,"Voyage en Auvergne, Bourgogne et Berry",Thiers,"45.856388888889,3.5475",,,,,,,,
93AJ/316,Carnet n°22,1854,93AJ/316/15,"Voyage en Auvergne, Bourgogne et Berry",Thiers,"45.856388888889,3.5475",,Papier,"18 x 14,5 cm",fol. 7v-8r,,FRAN126_0718_L.jpg,Thiers,
93AJ/316,Carnet n°22,1854,93AJ/316/15,"Voyage en Auvergne, Bourgogne et Berry",Thiers,"45.856388888889,3.5475",,Papier,"18 x 14,5 cm",fol. 8v-9r,,FRAN126_0719_L.jpg,Thiers,
93AJ/316,Carnet n°22,1854,93AJ/316/15,"Voyage en Auvergne, Bourgogne et Berry",Thiers,"45.856388888889,3.5475",,Papier,"18 x 14,5 cm",fol. 9v-10r,,FRAN126_0720_L.jpg,Thiers,
93AJ/316,Carnet n°22,1854,93AJ/316/15,"Voyage en Auvergne, Bourgogne et Berry",Thiers,"45.856388888889,3.5475",,Papier,"18 x 14,5 cm",fol. 10v-11r,,FRAN126_0721_L.jpg,Thiers,
93AJ/316,Carnet n°22,1854,93AJ/316/15,"Voyage en Auvergne, Bourgogne et Berry",Thiers,"45.856388888889,3.5475",,Papier,"18 x 14,5 cm",fol. 11v-12r,,FRAN126_0722_L.jpg,Thiers,
